type,siret
present_2025_not_old,17800680500018
present_2025_not_old,31633342600021
present_2025_not_old,95200091700031
present_2025_not_old,48095368600023
present_2025_not_old,53520804500018
present_2025_not_old,33305490600016
present_2025_not_old,41497915300015
present_2025_not_old,42452063300035
present_2025_not_old,38486082100048
present_2025_not_old,34822638200011
present_2025_not_old,17820221400254
present_2025_not_old,31633605600015
present_2025_not_old,53204054000025
present_2025_not_old,48098052300017
present_2025_not_old,53520995100016
present_2025_not_old,33305525900019
present_2025_not_old,41498516800015
present_2025_not_old,92220952300013
present_2025_not_old,39780699300010
present_2025_not_old,34822641600025
present_2025_not_old,17820221400239
present_2025_not_old,31633966200025
present_2025_not_old,84221865300025
present_2025_not_old,48099694100021
present_2025_not_old,53523711900016
present_2025_not_old,33305927700041
present_2025_not_old,41500296300023
present_2025_not_old,83365932900027
present_2025_not_old,44501251100025
present_2025_not_old,34823360200039
present_2025_not_old,17820221400148
present_2025_not_old,31634211200026
present_2025_not_old,98771061300017
present_2025_not_old,48100943900045
present_2025_not_old,53524590600016
present_2025_not_old,33305927700033
present_2025_not_old,41500989300017
present_2025_not_old,89330407100010
present_2025_not_old,83756103400013
present_2025_not_old,34824394000023
present_2025_not_old,17890701000049
present_2025_not_old,31634616200019
present_2025_not_old,40226509400019
present_2025_not_old,48101148400013
present_2025_not_old,53525599600014
present_2025_not_old,33306497000028
present_2025_not_old,41502362100014
present_2025_not_old,91365530400016
present_2025_not_old,80240059800016
present_2025_not_old,34824502800033
present_2025_not_old,17940661600021
present_2025_not_old,31635166700019
present_2025_not_old,35353951300054
present_2025_not_old,48102625000011
present_2025_not_old,53526161400015
present_2025_not_old,33306603300015
present_2025_not_old,41503504700018
present_2025_not_old,78505968400023
present_2025_not_old,53893823400019
present_2025_not_old,34824635600011
present_2025_not_old,17971270800066
present_2025_not_old,31637140000011
present_2025_not_old,83156367100013
present_2025_not_old,48103571500012
present_2025_not_old,53527193600028
present_2025_not_old,33307837600014
present_2025_not_old,41504849500014
present_2025_not_old,90023451900016
present_2025_not_old,84356221600021
present_2025_not_old,34824725500014
present_2025_not_old,17971661800030
present_2025_not_old,31637766200010
present_2025_not_old,26800862000018
present_2025_not_old,48104218200016
present_2025_not_old,53529367400011
present_2025_not_old,33307855800025
present_2025_not_old,41504980800017
present_2025_not_old,93502615300012
present_2025_not_old,81490643400034
present_2025_not_old,34825007700016
present_2025_not_old,17971661800154
present_2025_not_old,31638363700030
present_2025_not_old,40876403300010
present_2025_not_old,48104386700011
present_2025_not_old,53531564200012
present_2025_not_old,33308884700012
present_2025_not_old,41505063200017
present_2025_not_old,40294970500022
present_2025_not_old,92302318800017
present_2025_not_old,34825278400015
present_2025_not_old,18140009400023
present_2025_not_old,31639320600032
present_2025_not_old,35339367100014
present_2025_not_old,48104517700013
present_2025_not_old,53531617800016
present_2025_not_old,33309894500012
present_2025_not_old,41505136600011
present_2025_not_old,40294970500097
present_2025_not_old,21150148100041
present_2025_not_old,34825415200047
present_2025_not_old,18140009400015
present_2025_not_old,31639329700015
present_2025_not_old,83099765600012
present_2025_not_old,48105113400023
present_2025_not_old,53532418000012
present_2025_not_old,33310412300042
present_2025_not_old,41505245500029
present_2025_not_old,31991380200017
present_2025_not_old,50949090000024
present_2025_not_old,34825470700014
present_2025_not_old,18440134700101
present_2025_not_old,31639839500046
present_2025_not_old,90067156100018
present_2025_not_old,48106633000012
present_2025_not_old,53533055900019
present_2025_not_old,33310522900012
present_2025_not_old,41505898100010
present_2025_not_old,91777964700010
present_2025_not_old,84135527400017
present_2025_not_old,34826702200013
present_2025_not_old,18840003000048
present_2025_not_old,31640358300024
present_2025_not_old,80721171900024
present_2025_not_old,48106650400038
present_2025_not_old,53538357400014
present_2025_not_old,33311402300018
present_2025_not_old,41506244700016
present_2025_not_old,43148167000013
present_2025_not_old,44955834500012
present_2025_not_old,34827314500014
present_2025_not_old,19570140400020
present_2025_not_old,31641614800013
present_2025_not_old,78947381600021
present_2025_not_old,48108351700021
present_2025_not_old,53538546200010
present_2025_not_old,33311690300019
present_2025_not_old,41508194200054
present_2025_not_old,41784021200019
present_2025_not_old,84166049100017
present_2025_not_old,34827544700020
present_2025_not_old,19750789000014
present_2025_not_old,31642181700024
present_2025_not_old,84131906400017
present_2025_not_old,48108855700014
present_2025_not_old,53539827500011
present_2025_not_old,33312579700014
present_2025_not_old,41509099200017
present_2025_not_old,99068253600018
present_2025_not_old,88990465200019
present_2025_not_old,34827714600018
present_2025_not_old,20000904100019
present_2025_not_old,31642608900025
present_2025_not_old,83204575100019
present_2025_not_old,48109096700029
present_2025_not_old,53540751400012
present_2025_not_old,33315239500013
present_2025_not_old,41509363200016
present_2025_not_old,95247891500012
present_2025_not_old,41003878000012
present_2025_not_old,34827750000016
present_2025_not_old,20001789500059
present_2025_not_old,31642982800023
present_2025_not_old,70200023300057
present_2025_not_old,48109928100018
present_2025_not_old,53551027500014
present_2025_not_old,33315495300017
present_2025_not_old,41509383000016
present_2025_not_old,82342111000011
present_2025_not_old,32387317400128
present_2025_not_old,34828609700046
present_2025_not_old,20002775300041
present_2025_not_old,31643138600010
present_2025_not_old,90524719300014
present_2025_not_old,48111603600031
present_2025_not_old,53582019500043
present_2025_not_old,33315966300017
present_2025_not_old,41509871400017
present_2025_not_old,44773116700014
present_2025_not_old,32387317400136
present_2025_not_old,34828943000012
present_2025_not_old,20003515200103
present_2025_not_old,31643564300028
present_2025_not_old,84939290700010
present_2025_not_old,48111837000024
present_2025_not_old,53601262800015
present_2025_not_old,33316357400036
present_2025_not_old,41510838000049
present_2025_not_old,38255172900025
present_2025_not_old,32387317400045
present_2025_not_old,34829088300035
present_2025_not_old,20003515200079
present_2025_not_old,31643926400011
present_2025_not_old,79366921900016
present_2025_not_old,48112002000039
present_2025_not_old,53621051100013
present_2025_not_old,33317593300022
present_2025_not_old,41512005400010
present_2025_not_old,89064765400015
present_2025_not_old,87828954500013
present_2025_not_old,34829475200012
present_2025_not_old,20003640800017
present_2025_not_old,31644946100011
present_2025_not_old,49513399300040
present_2025_not_old,48113228000019
present_2025_not_old,53621107100017
present_2025_not_old,33318135200019
present_2025_not_old,41512034400023
present_2025_not_old,52232712100011
present_2025_not_old,82775428400053
present_2025_not_old,34830648100014
present_2025_not_old,20004724900020
present_2025_not_old,31645073300019
present_2025_not_old,78980759100019
present_2025_not_old,48113376700014
present_2025_not_old,53634012800019
present_2025_not_old,33318982700012
present_2025_not_old,41512713300023
present_2025_not_old,41780274100013
present_2025_not_old,47958006000016
present_2025_not_old,34831544100017
present_2025_not_old,20004818900019
present_2025_not_old,31646473400060
present_2025_not_old,41390945800023
present_2025_not_old,48114633000016
present_2025_not_old,53647173300017
present_2025_not_old,33319167400022
present_2025_not_old,41513767800017
present_2025_not_old,51216508500014
present_2025_not_old,81285560900010
present_2025_not_old,34831882500018
present_2025_not_old,20006207300016
present_2025_not_old,31646473400052
present_2025_not_old,42223674500010
present_2025_not_old,48115325200053
present_2025_not_old,53661113000025
present_2025_not_old,33319899200013
present_2025_not_old,41515678500016
present_2025_not_old,95348331000017
present_2025_not_old,34813984100038
present_2025_not_old,34832062300021
present_2025_not_old,20008901900018
present_2025_not_old,31646640800010
present_2025_not_old,92094173900020
present_2025_not_old,48116065300020
present_2025_not_old,53667139900015
present_2025_not_old,33319959400016
present_2025_not_old,41517059600027
present_2025_not_old,32006550100019
present_2025_not_old,84297338000012
present_2025_not_old,34832221500016
present_2025_not_old,21010033500251
present_2025_not_old,31647635700033
present_2025_not_old,80776447700046
present_2025_not_old,48116065300038
present_2025_not_old,53668003600046
present_2025_not_old,33320035000010
present_2025_not_old,41517758300010
present_2025_not_old,32006550100050
present_2025_not_old,41112865500031
present_2025_not_old,34832302300013
present_2025_not_old,21010033500236
present_2025_not_old,31648256100032
present_2025_not_old,38190833400083
present_2025_not_old,48117614700025
present_2025_not_old,53682035000026
present_2025_not_old,33320150700022
present_2025_not_old,41517889600015
present_2025_not_old,77924431800019
present_2025_not_old,39071752800017
present_2025_not_old,34832737000014
present_2025_not_old,21140164100017
present_2025_not_old,31648666100028
present_2025_not_old,93396879400018
present_2025_not_old,48118398600084
present_2025_not_old,53702020800014
present_2025_not_old,33320150700063
present_2025_not_old,41518249200025
present_2025_not_old,48372815000036
present_2025_not_old,82830114300016
present_2025_not_old,34833135600025
present_2025_not_old,21140475100037
present_2025_not_old,31649131500016
present_2025_not_old,83087846800016
present_2025_not_old,48118398600068
present_2025_not_old,53721036100029
present_2025_not_old,33320534200012
present_2025_not_old,41519012300018
present_2025_not_old,98382329500016
present_2025_not_old,44954769400033
present_2025_not_old,34833180200028
present_2025_not_old,21140475100011
present_2025_not_old,31649172900059
present_2025_not_old,80768206700010
present_2025_not_old,48118975100029
present_2025_not_old,53737713700014
present_2025_not_old,33321455900010
present_2025_not_old,41519248300022
present_2025_not_old,63820281200019
present_2025_not_old,87782223900019
present_2025_not_old,34833332900012
present_2025_not_old,21140521200013
present_2025_not_old,31649282600052
present_2025_not_old,48860450500047
present_2025_not_old,48119054400017
present_2025_not_old,53737981000014
present_2025_not_old,33321571300012
present_2025_not_old,41521618300012
present_2025_not_old,34821198800046
present_2025_not_old,94251405000015
present_2025_not_old,34834623000017
present_2025_not_old,21140570900026
present_2025_not_old,31650334100026
present_2025_not_old,40909493500015
present_2025_not_old,48119931300018
present_2025_not_old,53745708700014
present_2025_not_old,33322057200015
present_2025_not_old,41524311200026
